-- that the ` true story ' by which all the queen 's men is allegedly `` inspired '' was a lot funnier and more deftly enacted than what 's been cobbled together onscreen . 	0
is a celebration of feminine energy , a tribute to the power of women to heal 	1
to be going through the motions , beginning with the pale script 	0
is unusual but unfortunately also irritating . 	0
almost impossible 	0
exposes the limitations of his skill and the basic flaws in his vision 	0
unconcerned 	0
unstinting 	0
there 's nothing exactly wrong here 	1
in old-fashioned screenwriting parlance , ms. shreve 's novel proved too difficult a text to ` lick , ' despite the efforts of a first-rate cast . 	0
the unbearable lightness of being 	1
believable mother/daughter pair 	1
charisma 	1
witty feature 	1
it 's a worthy entry in the french coming-of-age genre 	1
who , exactly , is fighting whom here 	0
smart 	1
there 's no real sense of suspense , and 	0
threw loads of money at an idea that should 've been so much more even if it was only made for teenage boys and wrestling fans 	0
thumbs down 	0
a mimetic approximation of better films 	0
successfully blended satire , 	1
the tuxedo was n't just bad ; it was , as my friend david cross would call it , ` hungry-man portions of bad ' 	0
spectacle and pacing 	1
this engaging mix of love and bloodletting 	1
psychologically unpersuasive 	0
it 's light on the chills and heavy on the atmospheric weirdness , and there are moments of jaw-droppingly odd behavior -- yet i found it weirdly appealing . 	1
, he showcases davies as a young woman of great charm , generosity and diplomacy 	1
before it takes a sudden turn and devolves into a bizarre sort of romantic comedy , steven shainberg 's adaptation of mary gaitskill 's harrowing short story ... is a brilliantly played , deeply unsettling experience . 	1
targeted to the tiniest segment of an already obscure demographic . 	0
the surprise ending 	1
filmed more irresistibly than in ` baran 	1
's muy loco , but no more ridiculous 	0
the animated sequences are well done and perfectly constructed to convey a sense of childhood imagination and creating adventure out of angst . 	1
with a tawdry b-movie scum 	0
smitten document of a troubadour , his acolytes , and the triumph of his band . 	1
a really good premise 	1
whirlwind 	1
full of sex , drugs and rock 	1
`` sorority boys '' was funnier , and that movie was pretty bad . 	0
artistic significance 	1
a crass and insulting homage 	0
's rarely as moronic as some campus gross-out films 	0
is ultimately effective enough at achieving the modest , crowd-pleasing goals it sets for itself . 	1
sitting through dahmer 's two hours amounts to little more than punishment . 	0
of a predictable outcome and a screenplay 	0
like reading a research paper 	1
actually pulling it off 	1
proud warrior 	1
's crafty , energetic and smart 	1
groaners 	0
one senses 	1
goldmember has none of the visual wit of the previous pictures , and it looks as though jay roach directed the film from the back of a taxicab 	0
is hard to dismiss -- moody , thoughtful 	1
is undone by anachronistic quick edits and occasional jarring glimpses of a modern theater audience watching the events unfold . 	0
of her life with the imagery in her paintings 	1
sad sack 	0
recreates both the physical setting and emotional tensions of the papin sisters 	1
daft by half ... but 	1
its lavish formalism and intellectual austerity 	1
for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own . 	1
preciousness 	1
is also a work of deft and subtle poetry 	1
plotless collection of moronic stunts 	0
plain old blarney 	0
has bucked the odds to emerge as an exquisite motion picture in its own right 	1
one of the best looking and stylish 	1
important , original talent 	1
to the divine calling of education and a demonstration of the painstaking 	1
the cast is top-notch and 	1
give what may be the performances of their careers . 	1
a comedic moment 	1
cruelty and suffering 	0
old-fashioned , occasionally charming and 	1
she can act 	1
gone , replaced by the forced funniness found in the dullest kiddie flicks 	0
without overdoing it 	1
contrived , awkward and filled with unintended laughs , the film shows signs that someone other than the director got into the editing room and tried to improve things by making the movie go faster . 	0
it 's a visual rorschach test and i must have failed . 	0
well-made but mush-hearted . 	1
that even a story immersed in love , lust , and sin could n't keep my attention 	0
of the most complex , generous and subversive artworks of the last decade 	1
lays out a narrative puzzle that interweaves individual stories 	1
inventive screenplay 	1
of human frailty fascinates 	1
gets under our skin and 	1
is not as well-conceived as either of those films 	0
returns de palma to his pulpy thrillers of the early '80s 	1
a huge amount of the credit for the film 	1
during a summer of event movies than a spy thriller like the bourne identity that 's packed with just as much intelligence as action 	1
good man 	1
linking a halfwit plot 	0
it is that it does n't give a damn . 	0
an impossible spot because his character 's deceptions ultimately undo him and 	0
the magic ( and original running time ) of ace japanimator hayao miyazaki 's spirited away survives intact in bv 's re-voiced version . 	1
sub-formulaic slap 	0
the group 's playful spark of nonconformity 	1
of what made old-time b movies good-bad that makes eight legged freaks a perfectly entertaining summer diversion 	1
out-sized 	0
manner and flamboyant style 	1
also rocks . 	1
is a fine-looking film with a bouncy score and a clutch of lively songs for deft punctuation . 	1
fits the bill 	1
waste their time on it 	0
an easy film 	1
inventive moments 	1
is a bomb 	0
an adorably whimsical comedy that deserves more than a passing twinkle 	1
one of the most unpleasant things the studio 	0
engaging and unpredictable character pieces 	1
of the theater feeling 	1
rather bland 	0
there are n't many conclusive answers in the film , but there is an interesting story of pointed personalities , courage , tragedy and the little guys vs. the big guys . 	1
hip ' 	1
the darkest variety 	0
the butt of its own joke 	0
chronically mixed signals 	0
most sincere 	1
fascinating 	1
, you 'll be rewarded with some fine acting . 	1
broken with her friends image in an independent film of satiric fire and emotional turmoil 	1
a terrific look 	1
sword-and-sorcery plot 	1
in a ridiculous wig no respectable halloween costume shop would ever try to sell 	0
that the movie has no idea of it is serious 	0
